Year,Month_scaled,Vehicle_Class,Vehicle_Category,Month,month_sin,month_cos,State_EV_Group,Days_Since_Start,Log_EV_Sales_Quantity,State_EV_Category_1,Vehicle_Category_1,Type
2025,1.161895004,8,2,8,-1.394754524,-0.387024726,0,1.164680786,2.890371758,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,6,0,8,-1.394754524,-0.387024726,0,1.164680786,9.270211769,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,7,0,8,-1.394754524,-0.387024726,0,1.164680786,0.693147181,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,9,0,8,-1.394754524,-0.387024726,0,1.164680786,5.840641657,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,10,2,8,-1.394754524,-0.387024726,0,1.164680786,4.927253685,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,11,2,8,-1.394754524,-0.387024726,0,1.164680786,8.000014094,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,12,0,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,13,0,8,-1.394754524,-0.387024726,0,1.164680786,6.077642243,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,14,0,8,-1.394754524,-0.387024726,0,1.164680786,4.418840608,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,15,2,8,-1.394754524,-0.387024726,0,1.164680786,1.945910149,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,16,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,17,2,8,-1.394754524,-0.387024726,0,1.164680786,2.079441542,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,18,1,8,-1.394754524,-0.387024726,0,1.164680786,5.236441963,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,19,1,8,-1.394754524,-0.387024726,0,1.164680786,6.244166901,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,20,1,8,-1.394754524,-0.387024726,0,1.164680786,1.098612289,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,21,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,0,4,9,-1.578347148,0.429110232,0,1.560473647,1.386294361,High-EV-Adoption-States,Others,Actual
2025,1.549193338,1,3,9,-1.578347148,0.429110232,0,1.560473647,1.945910149,High-EV-Adoption-States,Bus,Actual
2025,1.549193338,4,3,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Bus,Actual
2025,1.549193338,3,1,9,-1.578347148,0.429110232,0,1.560473647,0.693147181,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,2,1,9,-1.578347148,0.429110232,0,1.560473647,2.48490665,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,5,4,9,-1.578347148,0.429110232,0,1.560473647,3.970291914,High-EV-Adoption-States,Others,Actual
2025,1.549193338,8,2,9,-1.578347148,0.429110232,0,1.560473647,1.945910149,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,6,0,9,-1.578347148,0.429110232,0,1.560473647,9.23415455,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,7,0,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,9,0,9,-1.578347148,0.429110232,0,1.560473647,5.996452089,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,10,2,9,-1.578347148,0.429110232,0,1.560473647,4.465908119,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,11,2,9,-1.578347148,0.429110232,0,1.560473647,7.87207398,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,12,0,9,-1.578347148,0.429110232,0,1.560473647,1.098612289,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,13,0,9,-1.578347148,0.429110232,0,1.560473647,6.799055862,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,14,0,9,-1.578347148,0.429110232,0,1.560473647,4.564348191,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,15,2,9,-1.578347148,0.429110232,0,1.560473647,1.098612289,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,16,2,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,17,2,9,-1.578347148,0.429110232,0,1.560473647,2.397895273,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,18,1,9,-1.578347148,0.429110232,0,1.560473647,3.583518938,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,19,1,9,-1.578347148,0.429110232,0,1.560473647,6.361302478,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,20,1,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,21,4,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,0,1,7,-0.89317015,-0.984476981,0,0.768887924,2.079441542,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,1,3,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Bus,Actual
2025,0.774596669,2,0,7,-0.89317015,-0.984476981,0,0.768887924,3.688879454,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,3,2,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,4,2,7,-0.89317015,-0.984476981,0,0.768887924,1.098612289,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,5,1,7,-0.89317015,-0.984476981,0,0.768887924,0.693147181,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,6,1,7,-0.89317015,-0.984476981,0,0.768887924,6.137727054,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,0,1,8,-1.394754524,-0.387024726,0,1.164680786,2.708050201,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,1,3,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Bus,Actual
2025,1.161895004,2,0,8,-1.394754524,-0.387024726,0,1.164680786,3.583518938,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,3,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,4,2,8,-1.394754524,-0.387024726,0,1.164680786,1.945910149,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,5,1,8,-1.394754524,-0.387024726,0,1.164680786,1.386294361,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,6,1,8,-1.394754524,-0.387024726,0,1.164680786,6.021023349,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,0,1,9,-1.578347148,0.429110232,0,1.560473647,2.48490665,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,1,3,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Bus,Actual
2025,1.549193338,2,0,9,-1.578347148,0.429110232,0,1.560473647,3.17805383,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,3,2,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,4,2,9,-1.578347148,0.429110232,0,1.560473647,1.386294361,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,5,1,9,-1.578347148,0.429110232,0,1.560473647,1.098612289,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,6,1,9,-1.578347148,0.429110232,0,1.560473647,6.142037406,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,1,1,7,-0.89317015,-0.984476981,0,0.768887924,7.452982329,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,0,1,7,-0.89317015,-0.984476981,0,0.768887924,4.382026635,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,2,3,7,-0.89317015,-0.984476981,0,0.768887924,1.098612289,High-EV-Adoption-States,Bus,Actual
2025,0.774596669,3,0,7,-0.89317015,-0.984476981,0,0.768887924,5.697093487,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,4,2,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,5,2,7,-0.89317015,-0.984476981,0,0.768887924,4.33073334,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,6,2,7,-0.89317015,-0.984476981,0,0.768887924,2.079441542,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,7,1,7,-0.89317015,-0.984476981,0,0.768887924,2.397895273,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,8,1,7,-0.89317015,-0.984476981,0,0.768887924,7.296413269,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,1,1,8,-1.394754524,-0.387024726,0,1.164680786,7.5750717,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,0,1,8,-1.394754524,-0.387024726,0,1.164680786,4.430816799,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,2,3,8,-1.394754524,-0.387024726,0,1.164680786,1.098612289,High-EV-Adoption-States,Bus,Actual
2025,1.161895004,3,0,8,-1.394754524,-0.387024726,0,1.164680786,5.765191103,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,4,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,5,2,8,-1.394754524,-0.387024726,0,1.164680786,4.110873864,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,6,2,8,-1.394754524,-0.387024726,0,1.164680786,1.791759469,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,7,1,8,-1.394754524,-0.387024726,0,1.164680786,2.397895273,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,8,1,8,-1.394754524,-0.387024726,0,1.164680786,7.413367336,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,1,1,9,-1.578347148,0.429110232,0,1.560473647,6.466144724,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,0,1,9,-1.578347148,0.429110232,0,1.560473647,3.526360525,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,2,3,9,-1.578347148,0.429110232,0,1.560473647,0.693147181,High-EV-Adoption-States,Bus,Actual
2025,1.549193338,3,0,9,-1.578347148,0.429110232,0,1.560473647,4.477336814,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,4,2,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,5,2,9,-1.578347148,0.429110232,0,1.560473647,2.63905733,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,6,2,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,7,1,9,-1.578347148,0.429110232,0,1.560473647,1.791759469,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,8,1,9,-1.578347148,0.429110232,0,1.560473647,6.03787092,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,0,4,7,-0.89317015,-0.984476981,0,0.768887924,1.386294361,High-EV-Adoption-States,Others,Actual
2025,0.774596669,1,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,2,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,3,3,7,-0.89317015,-0.984476981,0,0.768887924,2.890371758,High-EV-Adoption-States,Bus,Actual
2025,0.774596669,4,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,6,1,7,-0.89317015,-0.984476981,0,0.768887924,4.382026635,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,5,1,7,-0.89317015,-0.984476981,0,0.768887924,4.234106505,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,7,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,8,4,7,-0.89317015,-0.984476981,0,0.768887924,4.077537444,High-EV-Adoption-States,Others,Actual
2025,0.774596669,9,0,7,-0.89317015,-0.984476981,0,0.768887924,9.492054673,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,10,0,7,-0.89317015,-0.984476981,0,0.768887924,6.324358962,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,11,2,7,-0.89317015,-0.984476981,0,0.768887924,4.919980926,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,12,2,7,-0.89317015,-0.984476981,0,0.768887924,8.343077871,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,13,0,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,14,0,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,15,2,7,-0.89317015,-0.984476981,0,0.768887924,0.693147181,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,16,2,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,17,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,0.774596669,18,1,7,-0.89317015,-0.984476981,0,0.768887924,4.17438727,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,19,1,7,-0.89317015,-0.984476981,0,0.768887924,6.309918278,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,20,4,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,Others,Actual
2025,1.161895004,0,4,8,-1.394754524,-0.387024726,0,1.164680786,0.693147181,High-EV-Adoption-States,Others,Actual
2025,1.161895004,1,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.161895004,2,4,8,-1.394754524,-0.387024726,0,1.164680786,2.772588722,High-EV-Adoption-States,Others,Actual
2025,1.161895004,3,3,8,-1.394754524,-0.387024726,0,1.164680786,2.708050201,High-EV-Adoption-States,Bus,Actual
2025,1.161895004,4,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.161895004,6,1,8,-1.394754524,-0.387024726,0,1.164680786,4.682131227,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,5,1,8,-1.394754524,-0.387024726,0,1.164680786,4.820281566,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,7,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.161895004,8,4,8,-1.394754524,-0.387024726,0,1.164680786,5.147494477,High-EV-Adoption-States,Others,Actual
2025,1.161895004,9,0,8,-1.394754524,-0.387024726,0,1.164680786,9.593287169,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,10,0,8,-1.394754524,-0.387024726,0,1.164680786,6.035481433,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,11,2,8,-1.394754524,-0.387024726,0,1.164680786,5.049856007,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,12,2,8,-1.394754524,-0.387024726,0,1.164680786,8.57998018,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,13,0,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,14,0,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,15,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,16,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,17,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.161895004,18,1,8,-1.394754524,-0.387024726,0,1.164680786,3.663561646,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,19,1,8,-1.394754524,-0.387024726,0,1.164680786,5.97126184,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,20,4,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,0,4,9,-1.578347148,0.429110232,0,1.560473647,0.693147181,High-EV-Adoption-States,Others,Actual
2025,1.549193338,1,4,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,2,4,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,3,3,9,-1.578347148,0.429110232,0,1.560473647,3.737669618,High-EV-Adoption-States,Bus,Actual
2025,1.549193338,4,4,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,6,1,9,-1.578347148,0.429110232,0,1.560473647,4.543294782,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,5,1,9,-1.578347148,0.429110232,0,1.560473647,4.553876892,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,7,4,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,Others,Actual
2025,1.549193338,8,4,9,-1.578347148,0.429110232,0,1.560473647,5.541263545,High-EV-Adoption-States,Others,Actual
2025,1.549193338,9,0,9,-1.578347148,0.429110232,0,1.560473647,9.575955235,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,10,0,9,-1.578347148,0.429110232,0,1.560473647,6.388561406,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,11,2,9,-1.578347148,0.429110232,0,1.560473647,5.081404365,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,12,2,9,-1.578347148,0.429110232,0,1.560473647,7.941651253,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,13,0,9,-1.578347148,0.429110232,0,1.560473647,4.615120517,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,14,0,9,-1.578347148,0.429110232,0,1.560473647,0,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.549193338,15,2,9,-1.578347148,0.429110232,0,1.560473647,1.386294361,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,16,2,9,-1.578347148,0.429110232,0,1.560473647,1.609437912,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.549193338,17,4,9,-1.578347148,0.429110232,0,1.560473647,1.386294361,High-EV-Adoption-States,Others,Actual
2025,1.549193338,18,1,9,-1.578347148,0.429110232,0,1.560473647,3.583518938,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,19,1,9,-1.578347148,0.429110232,0,1.560473647,6.186208624,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.549193338,20,4,9,-1.578347148,0.429110232,0,1.560473647,3.295836866,High-EV-Adoption-States,Others,Actual
2025,0.774596669,1,1,7,-0.89317015,-0.984476981,0,0.768887924,5.010635294,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,0,1,7,-0.89317015,-0.984476981,0,0.768887924,4.605170186,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,2,3,7,-0.89317015,-0.984476981,0,0.768887924,2.397895273,High-EV-Adoption-States,Bus,Actual
2025,0.774596669,4,2,7,-0.89317015,-0.984476981,0,0.768887924,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,3,0,7,-0.89317015,-0.984476981,0,0.768887924,7.777373603,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,5,0,7,-0.89317015,-0.984476981,0,0.768887924,0.693147181,High-EV-Adoption-States,2-Wheelers,Actual
2025,0.774596669,6,2,7,-0.89317015,-0.984476981,0,0.768887924,1.609437912,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,7,2,7,-0.89317015,-0.984476981,0,0.768887924,5.564520407,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,8,2,7,-0.89317015,-0.984476981,0,0.768887924,2.397895273,High-EV-Adoption-States,4-Wheelers,Actual
2025,0.774596669,9,1,7,-0.89317015,-0.984476981,0,0.768887924,3.091042453,High-EV-Adoption-States,3-Wheelers,Actual
2025,0.774596669,10,1,7,-0.89317015,-0.984476981,0,0.768887924,5.468060141,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,1,1,8,-1.394754524,-0.387024726,0,1.164680786,5.049856007,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,0,1,8,-1.394754524,-0.387024726,0,1.164680786,4.8978398,High-EV-Adoption-States,3-Wheelers,Actual
2025,1.161895004,2,3,8,-1.394754524,-0.387024726,0,1.164680786,1.386294361,High-EV-Adoption-States,Bus,Actual
2025,1.161895004,4,2,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,4-Wheelers,Actual
2025,1.161895004,3,0,8,-1.394754524,-0.387024726,0,1.164680786,7.636752112,High-EV-Adoption-States,2-Wheelers,Actual
2025,1.161895004,5,0,8,-1.394754524,-0.387024726,0,1.164680786,0,High-EV-Adoption-States,2-Wheelers,Actual
